,id_stable,Date,Content,ContentClean,Labels,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
586,150784,2021-08-18 02:04:48+00:00,"@sniper_ssgt If we were just talking about translators who worked directly w/ combat units, sure. But we both know that's not what this is about. This is about bringing over shitloads of random Afghans. Or if it isn't, it will be.

I don't care about shitloads of random Afghans.","  If we were just talking about translators who worked directly w/ combat units, sure. But we both know that's not what this is about. This is about bringing over shitloads of random Afghans. Or if it isn't, it will be.

I don't care about shitloads of random Afghans.",0 / 0,7,0.0261194029850746,,,@sniper_ssgt,Sufficient Within Myself,1,0,1,0,No hashtags,yes
587,145219,2021-08-18 17:59:47+00:00,New UK resettlement scheme for Afghans may be expanded: Home Secretary https://t.co/LAv6B3CDOS,New UK resettlement scheme for Afghans may be expanded: Home Secretary  ,0 / 0,6,0.0833333333333333,UK,https://t.co/LAv6B3CDOS,,English-speaking,0,0,0,0,No hashtags,yes
588,9270,2022-03-14 22:12:23+00:00,"Considering how the Afghan refugee situation has gone, it’s frightening he would even say this publicly. https://t.co/SmVjG6bPLF","Considering how the Afghan refugee situation has gone, it’s frightening he would even say this publicly.  ",0 / 0,2,0.0188679245283018,,https://t.co/SmVjG6bPLF,,English-speaking,0,0,1,0,No hashtags,yes
589,87392,2021-09-05 20:16:18+00:00,"’13 Americans died so you could eat that meal’: Afghan ‘refugee’ at Fort Bliss gripes about dinner selection

https://t.co/rTLSzFpp7B","’13 Americans died so you could eat that meal’: Afghan ‘refugee’ at Fort Bliss gripes about dinner selection

 ",0 / 0,4,0.036036036036036,,https://t.co/rTLSzFpp7B,,English-speaking,1,1,2,0,No hashtags,yes
590,6706,2022-03-25 12:24:14+00:00,"The ugly face of racism that’s often hidden is brought to surface because of Russia War in Ukraine.The whole Western world is now transfixed on the migrant crisis in Europe and completely dwarfs all other crises like the Palestinians,Afghanistan and Syrian on going crises. Is it","The ugly face of racism that’s often hidden is brought to surface because of Russia War in Ukraine.The whole Western world is now transfixed on the migrant crisis in Europe and completely dwarfs all other crises like the Palestinians,Afghanistan and Syrian on going crises. Is it",0 / 0,11,0.039426523297491,,,,English-speaking,2,1,1,0,No hashtags,yes
591,188094,2021-07-06 18:11:44+00:00,@nearwho007 @ashoswai Im from the trible area of Pakistan so dont talk about ur indian interest in Afghanistan. Everyone know about it why they invest 3 billion dollars in country whos ppl lived their 3 generations in Pakistan as a refugee and still living. If u ppl are really interested to help..1/2,    Im from the trible area of Pakistan so dont talk about ur indian interest in Afghanistan. Everyone know about it why they invest 3 billion dollars in country whos ppl lived their 3 generations in Pakistan as a refugee and still living. If u ppl are really interested to help..1/2,0 / 0,6,0.0212014134275618,,,"@nearwho007, @ashoswai","Islamabad, Pakistan",1,0,0,0,No hashtags,yes
592,116616,2021-08-25 16:13:06+00:00,"2 of 2 Stephen Miller and those loyal to him, deliberately sabotaged the refugee visa process, including the system by which U.S. allies in Iraq and Afghanistan would be evacuated to safety.","2 of 2 Stephen Miller and those loyal to him, deliberately sabotaged the refugee visa process, including the system by which U.S. allies in Iraq and Afghanistan would be evacuated to safety.",0 / 0,6,0.031578947368421,U.S.,,,"Tallahassee, FL",7,20,52,0,No hashtags,yes
593,149110,2021-08-18 08:14:52+00:00,"UK Government announces Resettlement Route for Afghan refugees. In its first year, the #Afghan Citizens’ Resettlement Scheme to welcome up to 5,000 Afghans to the UK who have been forced to flee the country, with up to a total of 20,000 in the long-term: The UK Government","UK Government announces Resettlement Route for Afghan refugees. In its first year, the #Afghan Citizens’ Resettlement Scheme to welcome up to 5,000 Afghans to the UK who have been forced to flee the country, with up to a total of 20,000 in the long-term: The UK Government",0 / 0,18,0.0661764705882353,"UK, UK, UK",,,"Delhi, India",1,0,1,0,['Afghan'],yes
594,193036,2021-05-31 07:09:58+00:00,"The least we can do, but good news for Afghan interpreters and others who worked for British forces. Up to 3000 Afghans expected to resettle in the UK. 
| Military | The Guardian | https://t.co/nCVDbCVsqV","The least we can do, but good news for Afghan interpreters and others who worked for British forces. Up to 3000 Afghans expected to resettle in the UK. 
| Military | The Guardian |  ",0 / 0,10,0.0549450549450549,UK.,https://t.co/nCVDbCVsqV,,"Nottingham, UK",0,0,2,0,No hashtags,yes
595,177329,2021-08-09 18:23:46+00:00,"@MHfaisal33 @calxandr I also hope that he would offer 00,000s of Afghans the asylum in his country...","    I also hope that he would offer 00,000s of Afghans the asylum in his country...",0 / 0,2,0.0240963855421686,I,,"@MHfaisal33, @calxandr",Utopia,0,0,0,0,No hashtags,yes
596,66669,2021-09-23 11:29:47+00:00,"Foreign minister urges US, NATO to take up major responsibility for resolving issue of Afghan refugee
#StandUpForAfghanistan","Foreign minister urges US, NATO to take up major responsibility for resolving issue of Afghan refugee
#StandUpForAfghanistan",0 / 0,12,0.0967741935483871,"US,, NATO",,,"Rawalpindi, Pakistan",1,0,0,0,['StandUpForAfghanistan'],yes
597,144849,2021-08-18 19:09:08+00:00,"The vast majority of the 11,790 Afghans who have been resettled in Houston since 2007 have come through Special Immigrant Visas, granted to individuals w/ a proven record of working with Allied forces. 

Many fear their families back home will pay the price for their service.","The vast majority of the 11,790 Afghans who have been resettled in Houston since 2007 have come through Special Immigrant Visas, granted to individuals w/ a proven record of working with Allied forces. 

Many fear their families back home will pay the price for their service.",0 / 0,8,0.0289855072463768,,,,"Houston, TX",1,4,6,0,No hashtags,yes
598,61126,2021-10-01 02:17:53+00:00,"Pentagon seeks to tamp down concern about Afghan refugees as Trump, GOP question vetting
https://t.co/0p8Mo7q7ml","Pentagon seeks to tamp down concern about Afghan refugees as Trump, GOP question vetting
 ",0 / 0,6,0.0666666666666666,GOP,https://t.co/0p8Mo7q7ml,,United States,0,0,0,0,No hashtags,yes
599,107472,2021-08-28 01:32:21+00:00,"@PennyWaites @RonniSalt And has locked Afghan people up for eight years, for seeking asylum!","    And has locked Afghan people up for eight years, for seeking asylum!",0 / 0,2,0.0277777777777777,,,"@PennyWaites, @RonniSalt",English-speaking,0,0,0,0,No hashtags,yes
